country,year,Effective Parliament (highest score=1),Election free and fair (highest score=1),Election government intimidation (highest score=1),Voter turnout (highest score=1),Fair trial (highest score=1),Judicial Independence (highest score=1),Predictable Enforcement (highest score=1),Freedom of Religion (highest score=1),Free Political Parties (highest score=1),Harassment of journalists (highest score=1),Media bias (highest score=1),Media freedom (highest score=1),Freedom of the Press (highest score=1),Gender Equality (highest score=1),Educational equality (highest score=1),Health equality (highest score=1),Infant mortality rate (highest score=1),Life expectancy (highest score=1),Mean years of schooling (highest score=1),Human Development Index,Urban population (% of total population),Gini coefficient,GDP,Free and fair elections index,Liberal democracy index,ethnicity_ratio
Canada,2008,0.74,0.89,0.9,0.53,1.0,0.8,0.83,0.98,0.74,0.75,0.76,1.0,0.76,0.74,0.79,0.87,0.98,0.95,0.48,0.909,80.578,0.507249,-0.092379645,0.939,0.766,0.59
Canada,2009,0.74,0.89,0.9,0.53,1.0,0.8,0.83,0.98,0.74,0.75,0.76,1.0,0.76,0.75,0.79,0.87,0.98,0.95,0.49,0.91,80.758,0.49699602,-4.017257,0.938,0.765,0.59
Canada,2010,0.75,0.89,0.9,0.53,1.0,0.8,0.83,0.98,0.74,0.75,0.76,1.0,0.76,0.75,0.79,0.87,0.98,0.95,0.49,0.911,80.937,0.5020225,1.9509255,0.938,0.766,0.59
Canada,2011,0.75,0.76,0.76,0.53,1.0,0.8,0.83,0.98,0.74,0.75,0.76,1.0,0.76,0.75,0.79,0.87,0.98,0.96,0.49,0.914,81.096,0.50140387,2.1327164,0.905,0.742,0.59
Canada,2012,0.75,0.76,0.76,0.53,1.0,0.81,0.83,1.0,0.74,0.75,0.81,1.0,0.77,0.75,0.79,0.87,0.98,0.96,0.49,0.921,81.137,0.49684063,0.65675765,0.889,0.737,0.59
Canada,2013,0.75,0.76,0.76,0.53,1.0,0.81,0.82,1.0,0.74,0.77,0.81,1.0,0.78,0.75,0.73,0.82,0.98,0.96,0.49,0.923,81.178,0.497511,1.2503396,0.893,0.746,0.59
Canada,2014,0.75,0.76,0.76,0.53,1.0,0.81,0.83,1.0,0.74,0.77,0.81,1.0,0.78,0.75,0.73,0.82,0.98,0.96,0.49,0.925,81.218,0.49464354,1.8444225,0.888,0.741,0.59
Canada,2015,0.73,0.82,0.89,0.62,1.0,0.81,0.83,1.0,0.74,0.73,0.81,1.0,0.77,0.76,0.7,0.77,0.98,0.96,0.49,0.927,81.259,0.49352148,-0.09842322,0.898,0.745,0.59
Canada,2016,0.73,0.82,0.89,0.62,1.0,0.81,0.83,1.0,0.74,0.73,0.78,1.0,0.76,0.78,0.7,0.77,0.98,0.96,0.5,0.928,81.3,0.48261604,-0.09910447,0.947,0.774,0.59
Canada,2017,0.72,0.82,0.89,0.62,1.0,0.82,0.83,1.0,0.74,0.79,0.78,1.0,0.78,0.81,0.79,0.83,0.98,0.96,0.5,0.929,81.35,0.48784274,1.8053057,0.947,0.777,0.59
Canada,2018,0.69,0.82,0.89,0.62,1.0,0.82,0.83,1.0,0.74,0.83,0.78,1.0,0.79,0.8,0.79,0.83,0.98,0.96,0.5,0.93,81.411,0.484474,1.3019651,0.947,0.773,0.59
Canada,2019,0.64,0.9,0.88,0.62,1.0,0.84,0.76,0.8,0.74,0.83,0.78,1.0,0.79,0.86,0.79,0.83,0.98,0.96,0.5,0.932,81.482,0.5141488651526251,0.45534652,0.95,0.781,0.59
Canada,2020,0.62,0.9,0.88,0.62,1.0,0.76,0.77,0.8,0.74,0.83,0.78,1.0,0.79,0.76,0.79,0.83,0.98,0.96,0.5,0.928,81.562,0.5155741464468866,-6.0524735,0.957,0.761,0.59
Canada,2021,0.64,0.87,0.86,0.55,1.0,0.78,0.76,0.84,0.74,0.83,0.78,1.0,0.78,0.79,0.79,0.83,0.99,0.96,0.5,0.934,81.653,0.5169994277411476,4.6828523,0.955,0.766,0.59
Canada,2022,0.65,0.87,0.86,0.55,1.0,0.73,0.77,0.84,0.74,0.83,0.78,1.0,0.79,0.77,0.79,0.67,0.99,0.96,0.5,0.935,81.752,0.49672955,1.9439995,0.948,0.759,0.59
Chile,1990,0.8,0.81,0.7,0.87,0.67,0.75,0.6,0.98,0.61,0.76,0.79,0.5,0.72,0.45,0.38,0.43,0.92,0.83,0.34,0.705,83.271,0.7144195812383901,1.6743186,0.884,0.635,0.91
Chile,1991,0.8,0.81,0.7,0.87,0.67,0.79,0.66,0.98,0.61,0.76,0.85,0.5,0.73,0.45,0.54,0.47,0.93,0.85,0.35,0.714,83.398,0.7152121475851393,6.062941,0.884,0.751,0.91
Chile,1992,0.8,0.81,0.7,0.87,0.67,0.79,0.66,0.98,0.61,0.76,0.85,0.5,0.73,0.45,0.54,0.47,0.94,0.86,0.35,0.722,83.564,0.7160047139318887,9.389369,0.884,0.751,0.91
Chile,1993,0.8,0.89,0.91,0.82,0.67,0.79,0.66,0.98,0.61,0.76,0.79,0.5,0.72,0.44,0.54,0.47,0.94,0.86,0.36,0.716,83.896,0.7167972802786379,4.9434037,0.888,0.75,0.91
Chile,1994,0.8,0.89,0.91,0.82,0.67,0.78,0.67,0.98,0.61,0.76,0.85,0.5,0.74,0.46,0.54,0.47,0.95,0.86,0.36,0.722,84.223,0.717589846625387,3.4611907,0.952,0.789,0.91
Chile,1995,0.8,0.89,0.91,0.82,0.67,0.79,0.67,0.98,0.61,0.76,0.85,0.5,0.74,0.46,0.54,0.47,0.95,0.86,0.36,0.728,84.545,0.7183824129721362,7.3758383,0.952,0.789,0.91
Chile,1996,0.8,0.89,0.91,0.82,0.67,0.79,0.68,0.98,0.61,0.76,0.85,0.5,0.74,0.46,0.54,0.47,0.95,0.87,0.37,0.735,84.861,0.7191749793188854,5.3510075,0.952,0.789,0.91
Chile,1997,0.8,0.89,0.91,0.73,0.67,0.79,0.68,0.75,0.61,0.76,0.85,0.5,0.74,0.46,0.54,0.47,0.95,0.88,0.37,0.744,85.172,0.7199675456656348,5.9863267,0.952,0.789,0.91
Chile,1998,0.8,0.89,0.91,0.73,0.67,0.79,0.68,0.75,0.61,0.76,0.85,0.5,0.74,0.46,0.54,0.47,0.95,0.88,0.37,0.749,85.477,0.720760112012384,2.878669,0.953,0.789,0.91
Chile,1999,0.8,0.88,0.9,0.73,0.67,0.79,0.68,0.8,0.61,0.76,0.79,0.5,0.72,0.46,0.54,0.47,0.96,0.88,0.38,0.756,85.778,0.7215526783591332,-1.4542556,0.953,0.786,0.91
Chile,2000,0.8,0.88,0.9,0.72,0.67,0.81,0.7,0.98,0.61,0.73,0.85,0.5,0.77,0.57,0.54,0.47,0.96,0.89,0.38,0.763,86.073,0.7223452447058824,3.772357,0.955,0.815,0.91
Chile,2001,0.8,0.89,0.91,0.67,0.67,0.81,0.7,0.85,0.61,0.73,0.85,0.5,0.77,0.58,0.54,0.47,0.96,0.89,0.38,0.767,86.363,0.7172893,2.0099366,0.954,0.815,0.91
Chile,2002,0.8,0.89,0.91,0.67,1.0,0.81,0.7,0.98,0.61,0.73,0.85,1.0,0.78,0.58,0.54,0.47,0.96,0.9,0.39,0.775,86.606,0.71236724,2.0861106,0.951,0.813,0.91
Chile,2003,0.8,0.89,0.91,0.67,1.0,0.81,0.7,0.85,0.61,0.73,0.85,1.0,0.78,0.58,0.54,0.47,0.97,0.9,0.39,0.78,86.665,0.70742595,3.6315665,0.951,0.813,0.91
Chile,2004,0.8,0.89,0.91,0.67,1.0,0.81,0.7,0.98,0.61,0.73,0.85,1.0,0.78,0.58,0.54,0.47,0.97,0.9,0.4,0.787,86.725,0.7175464,5.61634,0.951,0.813,0.91
Chile,2005,0.91,0.95,0.96,0.63,1.0,0.81,0.7,0.75,0.61,0.73,0.82,1.0,0.77,0.59,0.54,0.55,0.97,0.91,0.4,0.795,86.783,0.72725606,4.807518,0.952,0.823,0.91
Chile,2006,0.91,0.95,0.96,0.63,0.67,0.82,0.71,0.8,0.86,0.73,0.85,1.0,0.78,0.59,0.54,0.55,0.97,0.91,0.4,0.796,86.842,0.7365793,5.015991,0.969,0.836,0.91
Chile,2007,0.92,0.95,0.96,0.63,0.67,0.82,0.71,0.8,0.86,0.73,0.85,1.0,0.78,0.6,0.54,0.55,0.97,0.91,0.41,0.801,86.9,0.73665786,4.142002,0.969,0.839,0.91
Chile,2008,0.92,0.95,0.96,0.63,0.67,0.82,0.71,0.98,0.86,0.73,0.85,1.0,0.78,0.61,0.54,0.55,0.97,0.92,0.41,0.812,86.959,0.7367391,2.755801,0.969,0.839,0.91
Chile,2009,0.92,0.95,0.97,0.59,0.67,0.82,0.71,0.98,0.86,0.73,0.82,1.0,0.77,0.6,0.54,0.55,0.97,0.92,0.41,0.811,87.017,0.7368414,-2.1283007,0.969,0.84,0.91
Chile,2010,0.92,0.95,0.97,0.59,0.67,0.82,0.76,0.98,0.86,0.73,0.85,1.0,0.78,0.61,0.54,0.57,0.97,0.92,0.42,0.8130000000000001,87.074,0.74421376,4.788943,0.971,0.841,0.91
Chile,2011,0.92,0.95,0.97,0.59,1.0,0.82,0.76,0.98,0.86,0.73,0.88,1.0,0.79,0.6,0.54,0.57,0.97,0.92,0.42,0.8160000000000001,87.132,0.7514696,5.176037,0.971,0.842,0.91
Chile,2012,0.92,0.95,0.97,0.59,1.0,0.82,0.77,1.0,0.77,0.73,0.88,1.0,0.79,0.6,0.54,0.57,0.97,0.92,0.42,0.8240000000000001,87.189,0.74270487,5.125738,0.97,0.844,0.91
Chile,2013,0.87,0.93,0.95,0.45,1.0,0.88,0.75,1.0,0.77,0.73,0.88,0.5,0.78,0.6,0.54,0.56,0.97,0.93,0.43,0.837,87.246,0.73383456,2.3164,0.969,0.853,0.91
Chile,2014,0.92,0.93,0.95,0.45,1.0,0.88,0.76,1.0,0.77,0.73,0.88,0.5,0.79,0.63,0.54,0.56,0.97,0.93,0.43,0.841,87.303,0.7324609,0.7729278,0.963,0.849,0.91
Chile,2015,0.91,0.93,0.95,0.45,1.0,0.86,0.76,1.0,0.77,0.73,0.82,1.0,0.76,0.62,0.53,0.56,0.97,0.93,0.43,0.846,87.36,0.7310707,1.1057584,0.969,0.844,0.91
Chile,2016,0.91,0.93,0.95,0.45,1.0,0.86,0.73,1.0,0.77,0.73,0.82,1.0,0.76,0.59,0.53,0.56,0.97,0.94,0.43,0.851,87.422,0.7277864,0.55029786,0.969,0.844,0.91
Chile,2017,0.92,0.93,0.95,0.49,1.0,0.86,0.73,1.0,0.77,0.73,0.82,1.0,0.77,0.6,0.53,0.56,0.97,0.94,0.44,0.854,87.49,0.7244782,-0.21326645,0.969,0.851,0.91
Chile,2018,0.92,0.93,0.95,0.49,1.0,0.77,0.72,1.0,0.7,0.73,0.78,1.0,0.75,0.6,0.57,0.56,0.98,0.94,0.44,0.856,87.564,0.72102165,2.1390781,0.965,0.81,0.91
Chile,2019,0.92,0.93,0.95,0.49,1.0,0.79,0.68,1.0,0.7,0.71,0.74,1.0,0.68,0.6,0.57,0.56,0.98,0.94,0.44,0.859,87.643,0.717512,-1.0455058,0.968,0.767,0.872
Chile,2020,0.91,0.93,0.95,0.49,1.0,0.81,0.7,1.0,0.7,0.71,0.68,1.0,0.68,0.62,0.56,0.55,0.98,0.93,0.44,0.849,87.727,0.7381965716408668,-7.413627,0.968,0.765,0.872
Chile,2021,0.91,0.88,0.91,0.5,1.0,0.84,0.72,1.0,0.7,0.75,0.71,1.0,0.7,0.61,0.58,0.55,0.98,0.93,0.45,0.856,87.817,0.7389891379876162,10.631881,0.967,0.782,0.872
Chile,2022,0.91,0.88,0.91,0.5,1.0,0.86,0.71,1.0,0.66,0.65,0.71,1.0,0.66,0.65,0.58,0.55,0.98,0.93,0.45,0.86,87.912,0.7139481,1.8627235,0.957,0.783,0.91
Colombia,1990,0.61,0.65,0.59,0.39,0.33,0.54,0.42,0.71,0.61,0.31,0.64,0.5,0.56,0.38,0.38,0.39,0.85,0.78,0.24,0.614,69.481,0.7511654124389402,2.1123984,0.563,0.323,0.73
Colombia,1991,0.64,0.66,0.6,0.24,0.33,0.64,0.45,0.8,0.61,0.31,0.64,0.5,0.56,0.48,0.38,0.39,0.86,0.78,0.24,0.622,69.949,0.7485441272996214,-0.056151386,0.601,0.396,0.73
Colombia,1992,0.67,0.66,0.6,0.24,0.33,0.64,0.47,0.8,0.61,0.31,0.74,0.5,0.6,0.49,0.38,0.46,0.86,0.79,0.24,0.631,70.415,0.7459228421603026,2.0019522,0.587,0.43,0.71
Colombia,1993,0.67,0.66,0.6,0.24,0.33,0.64,0.47,0.8,0.61,0.31,0.74,0.5,0.6,0.49,0.38,0.46,0.87,0.79,0.25,0.637,70.874,0.7433015570209838,3.3282368,0.587,0.43,0.71
Colombia,1994,0.67,0.67,0.6,0.28,0.33,0.64,0.47,0.8,0.61,0.31,0.74,0.5,0.61,0.49,0.38,0.46,0.87,0.79,0.25,0.643,71.328,0.740680271881665,3.7738671,0.579,0.431,0.71
Colombia,1995,0.65,0.67,0.6,0.28,0.33,0.64,0.47,0.8,0.56,0.31,0.74,0.5,0.62,0.49,0.38,0.46,0.88,0.8,0.25,0.647,71.777,0.7380589867423462,3.2293053,0.586,0.433,0.71
Colombia,1996,0.66,0.67,0.6,0.28,0.33,0.64,0.47,0.8,0.56,0.31,0.66,0.5,0.6,0.49,0.38,0.46,0.88,0.8,0.26,0.654,72.223,0.7354377016030273,0.21025282,0.586,0.431,0.71
Colombia,1997,0.65,0.67,0.6,0.28,0.33,0.64,0.45,0.8,0.56,0.31,0.66,0.5,0.6,0.49,0.38,0.46,0.88,0.81,0.26,0.661,72.662,0.7328164164637085,1.6015035,0.586,0.432,0.71
Colombia,1998,0.65,0.64,0.6,0.39,0.33,0.64,0.45,0.8,0.51,0.31,0.66,0.5,0.6,0.5,0.38,0.46,0.89,0.81,0.27,0.666,73.098,0.7301951313243888,-1.15955,0.574,0.425,0.71
Colombia,1999,0.65,0.64,0.6,0.39,0.33,0.64,0.45,0.8,0.51,0.31,0.66,0.5,0.59,0.5,0.38,0.46,0.89,0.81,0.27,0.665,73.53,0.72757384618507,-5.7944956,0.571,0.42,0.71
Colombia,2000,0.65,0.64,0.6,0.39,0.33,0.64,0.45,0.8,0.51,0.4,0.66,0.0,0.59,0.5,0.38,0.42,0.9,0.82,0.27,0.672,73.957,0.7249525610457512,1.2710826,0.571,0.428,0.71
Colombia,2001,0.65,0.64,0.6,0.39,0.33,0.64,0.45,0.75,0.51,0.4,0.66,0.0,0.59,0.51,0.38,0.42,0.9,0.82,0.28,0.674,74.379,0.7177387,0.088483855,0.571,0.425,0.71
Colombia,2002,0.65,0.61,0.6,0.44,0.33,0.64,0.48,0.8,0.56,0.46,0.74,0.0,0.59,0.51,0.38,0.42,0.9,0.83,0.28,0.676,74.797,0.71773887,0.9426933,0.537,0.413,0.71
Colombia,2003,0.65,0.61,0.6,0.44,0.33,0.64,0.48,0.8,0.56,0.46,0.65,0.0,0.56,0.51,0.38,0.42,0.91,0.83,0.29,0.683,75.211,0.71184486,2.390448,0.531,0.423,0.71
Colombia,2004,0.65,0.61,0.6,0.44,0.33,0.64,0.48,0.8,0.56,0.46,0.65,0.0,0.57,0.51,0.38,0.42,0.91,0.84,0.29,0.6890000000000001,75.62,0.72452,3.839378,0.531,0.426,0.71
Colombia,2005,0.65,0.61,0.6,0.44,0.33,0.64,0.48,0.8,0.56,0.46,0.65,0.0,0.58,0.51,0.38,0.42,0.91,0.84,0.3,0.7010000000000001,76.024,0.7142408,3.4068956,0.531,0.43,0.71
Colombia,2006,0.65,0.64,0.64,0.43,0.33,0.61,0.45,0.8,0.54,0.46,0.65,0.5,0.59,0.5,0.39,0.42,0.91,0.85,0.3,0.7030000000000001,76.423,0.71207935,5.3397236,0.584,0.448,0.71
Colombia,2007,0.65,0.65,0.64,0.43,0.33,0.61,0.45,0.8,0.54,0.46,0.65,0.5,0.6,0.51,0.39,0.42,0.92,0.85,0.31,0.715,76.816,0.7099341,5.4228477,0.598,0.46,0.71
Colombia,2008,0.65,0.65,0.64,0.43,0.33,0.6,0.45,0.8,0.54,0.44,0.65,0.5,0.6,0.49,0.39,0.42,0.92,0.86,0.31,0.722,77.204,0.70780504,2.0842423,0.598,0.461,0.71
Colombia,2009,0.65,0.65,0.64,0.43,0.33,0.6,0.45,0.98,0.54,0.44,0.65,0.5,0.6,0.49,0.39,0.42,0.92,0.86,0.32,0.728,77.587,0.70297295,0.0016622794,0.598,0.466,0.71
Colombia,2010,0.65,0.7,0.68,0.44,0.33,0.61,0.48,0.75,0.54,0.47,0.69,0.5,0.63,0.5,0.4,0.42,0.92,0.87,0.32,0.732,77.964,0.6996555,3.3237345,0.633,0.497,0.71
Colombia,2011,0.66,0.7,0.68,0.44,0.33,0.64,0.49,0.8,0.54,0.53,0.7,0.5,0.65,0.51,0.4,0.42,0.93,0.87,0.33,0.738,78.335,0.7053869,5.7847,0.643,0.538,0.71
Colombia,2012,0.66,0.7,0.68,0.44,0.33,0.65,0.5,0.86,0.55,0.53,0.7,0.5,0.64,0.52,0.4,0.42,0.93,0.88,0.33,0.739,78.701,0.6889359,2.837889,0.643,0.537,0.71
Colombia,2013,0.65,0.7,0.68,0.44,0.67,0.65,0.5,0.86,0.55,0.5,0.68,0.5,0.64,0.52,0.4,0.38,0.93,0.88,0.34,0.75,79.061,0.68171245,4.098266,0.643,0.536,0.71
Colombia,2014,0.66,0.66,0.73,0.52,0.67,0.66,0.51,1.0,0.55,0.5,0.68,0.5,0.64,0.53,0.4,0.38,0.93,0.88,0.34,0.755,79.415,0.6739795,3.5139534,0.668,0.546,0.71
Colombia,2015,0.66,0.64,0.73,0.52,0.67,0.66,0.51,0.86,0.55,0.5,0.68,0.5,0.66,0.53,0.4,0.38,0.94,0.88,0.35,0.758,79.764,0.6728795,1.9906164,0.674,0.551,0.71
Colombia,2016,0.65,0.64,0.73,0.52,0.67,0.66,0.51,0.86,0.56,0.54,0.69,0.5,0.64,0.52,0.4,0.4,0.94,0.89,0.35,0.763,80.108,0.67170984,1.0022727,0.664,0.548,0.71
Colombia,2017,0.65,0.64,0.73,0.52,0.67,0.67,0.51,0.86,0.56,0.53,0.68,0.5,0.64,0.52,0.39,0.4,0.94,0.89,0.36,0.765,80.446,0.69211304,-0.16195388,0.666,0.547,0.71
Colombia,2018,0.65,0.8,0.79,0.57,0.67,0.67,0.5,0.81,0.55,0.5,0.65,0.5,0.61,0.5,0.39,0.37,0.94,0.89,0.36,0.766,80.778,0.69565904,0.6384396,0.737,0.537,0.71
Colombia,2019,0.63,0.8,0.79,0.57,0.67,0.66,0.48,0.86,0.55,0.44,0.66,0.5,0.59,0.49,0.33,0.35,0.95,0.89,0.37,0.768,81.104,0.7020825,1.3149524,0.751,0.507,0.71
Colombia,2020,0.59,0.8,0.79,0.57,0.67,0.66,0.45,0.86,0.55,0.46,0.63,0.5,0.6,0.49,0.34,0.35,0.95,0.86,0.37,0.756,81.425,0.6725268582593742,-8.605811,0.748,0.491,0.71
Colombia,2021,0.58,0.8,0.79,0.57,0.67,0.65,0.45,0.86,0.55,0.55,0.66,0.5,0.61,0.47,0.3,0.42,0.95,0.86,0.38,0.752,81.74,0.6699055731200545,9.753601,0.748,0.489,0.71
Colombia,2022,0.59,0.84,0.71,0.62,0.67,0.64,0.49,0.86,0.6,0.49,0.73,0.5,0.64,0.48,0.3,0.4,0.95,0.86,0.38,0.758,82.05,0.71688306,6.517462,0.75,0.557,0.7045230769230769
Costa Rica,1990,0.77,0.86,0.93,0.85,1.0,0.84,0.69,0.85,0.74,0.7,0.94,1.0,0.77,0.64,0.74,0.84,0.93,0.89,0.3,0.659,50.003,0.6225094180555555,0.95454216,0.93,0.838,0.837
Costa Rica,1991,0.77,0.86,0.93,0.85,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.65,0.74,0.84,0.94,0.89,0.31,0.662,50.917,0.6246733455555553,-0.2965315,0.933,0.843,0.837
Costa Rica,1992,0.77,0.86,0.93,0.85,1.0,0.84,0.73,0.85,0.74,0.7,0.94,1.0,0.79,0.65,0.74,0.84,0.94,0.89,0.31,0.673,51.832,0.6268372730555551,6.488284,0.933,0.843,0.837
Costa Rica,1993,0.77,0.86,0.93,0.85,1.0,0.84,0.73,0.85,0.74,0.7,0.94,1.0,0.79,0.65,0.74,0.84,0.94,0.89,0.31,0.681,52.743,0.629001200555555,4.4732666,0.933,0.843,0.837
Costa Rica,1994,0.79,0.86,0.93,0.84,1.0,0.84,0.73,0.85,0.74,0.7,0.94,1.0,0.79,0.64,0.74,0.84,0.94,0.89,0.31,0.684,53.653,0.6311651280555548,2.009363,0.934,0.843,0.837
Costa Rica,1995,0.79,0.86,0.93,0.84,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.66,0.74,0.84,0.94,0.89,0.31,0.6900000000000001,54.561,0.6333290555555555,1.7138596,0.934,0.843,0.837
Costa Rica,1996,0.79,0.86,0.93,0.84,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.66,0.74,0.84,0.94,0.89,0.31,0.6920000000000001,55.467,0.6354929830555553,-0.9607707,0.934,0.844,0.837
Costa Rica,1997,0.79,0.86,0.93,0.84,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.66,0.74,0.84,0.94,0.9,0.31,0.6990000000000001,56.367,0.6376569105555552,3.1297474,0.934,0.842,0.837
Costa Rica,1998,0.83,0.86,0.93,0.74,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.67,0.74,0.84,0.94,0.89,0.31,0.705,57.264,0.639820838055555,4.8559713,0.936,0.846,0.837
Costa Rica,1999,0.83,0.86,0.93,0.74,1.0,0.84,0.73,0.98,0.74,0.7,0.94,1.0,0.79,0.66,0.73,0.84,0.95,0.9,0.31,0.707,58.157,0.6419847655555548,2.0776145,0.936,0.846,0.837
Costa Rica,2000,0.83,0.86,0.93,0.74,1.0,0.84,0.73,0.98,0.74,0.7,0.87,1.0,0.81,0.72,0.73,0.84,0.95,0.9,0.32,0.709,59.052,0.6441486930555556,1.8388736,0.936,0.844,0.837
Costa Rica,2001,0.83,0.86,0.93,0.74,1.0,0.84,0.73,0.98,0.74,0.7,0.87,1.0,0.81,0.72,0.73,0.84,0.95,0.9,0.32,0.714,60.41,0.6463126205555554,1.6009828,0.936,0.844,0.837
Costa Rica,2002,0.83,0.87,0.93,0.58,1.0,0.84,0.73,0.98,0.74,0.7,0.87,1.0,0.81,0.76,0.73,0.84,0.95,0.91,0.32,0.721,61.753,0.6484765480555552,1.6759375,0.94,0.848,0.837
Costa Rica,2003,0.83,0.87,0.93,0.58,1.0,0.84,0.73,0.98,0.74,0.7,0.87,1.0,0.81,0.76,0.73,0.84,0.96,0.91,0.32,0.726,63.08,0.650640475555555,2.673776,0.941,0.848,0.837
Costa Rica,2004,0.83,0.87,0.93,0.58,1.0,0.84,0.73,0.98,0.74,0.7,0.87,1.0,0.8,0.76,0.73,0.84,0.96,0.91,0.32,0.731,64.388,0.6528044030555549,2.848458,0.941,0.846,0.837
Costa Rica,2005,0.83,0.87,0.93,0.58,1.0,0.84,0.69,0.98,0.74,0.7,0.87,1.0,0.8,0.78,0.73,0.84,0.96,0.92,0.32,0.739,65.672,0.6549683305555556,2.456799,0.941,0.845,0.837
Costa Rica,2006,0.83,0.92,0.99,0.64,1.0,0.83,0.69,0.98,0.77,0.7,0.87,1.0,0.8,0.79,0.73,0.84,0.96,0.92,0.33,0.745,66.935,0.6571322580555554,5.799838,0.953,0.853,0.837
Costa Rica,2007,0.83,0.92,0.99,0.64,1.0,0.83,0.69,0.85,0.77,0.7,0.87,1.0,0.8,0.77,0.73,0.84,0.96,0.92,0.33,0.754,68.174,0.6592961855555552,6.707755,0.954,0.854,0.837
Costa Rica,2008,0.83,0.92,0.99,0.64,1.0,0.86,0.69,0.98,0.77,0.7,0.87,1.0,0.8,0.77,0.73,0.84,0.96,0.92,0.33,0.762,69.39,0.6614601130555551,3.2980113,0.954,0.854,0.837
Costa Rica,2009,0.83,0.92,0.99,0.64,1.0,0.87,0.7,0.8,0.77,0.7,0.87,1.0,0.8,0.77,0.73,0.84,0.96,0.92,0.34,0.765,70.575,0.6636240405555549,-2.203057,0.954,0.855,0.837
Costa Rica,2010,0.83,0.93,1.0,0.62,1.0,0.87,0.71,0.8,0.77,0.7,0.87,1.0,0.81,0.81,0.73,0.84,0.96,0.92,0.34,0.769,71.736,0.6657879680555556,4.012639,0.955,0.858,0.837
Costa Rica,2011,0.83,0.93,1.0,0.62,1.0,0.85,0.71,0.85,0.77,0.7,0.87,1.0,0.81,0.81,0.73,0.84,0.96,0.93,0.34,0.778,72.868,0.6643597,3.1165261,0.955,0.858,0.837
Costa Rica,2012,0.83,0.93,1.0,0.62,1.0,0.87,0.72,1.0,0.7,0.7,0.87,1.0,0.8,0.81,0.73,0.84,0.96,0.93,0.35,0.782,73.946,0.66833526,3.6278124,0.955,0.859,0.837
Costa Rica,2013,0.81,0.93,1.0,0.62,1.0,0.87,0.68,0.81,0.7,0.7,0.87,1.0,0.79,0.81,0.73,0.84,0.96,0.93,0.35,0.787,74.97,0.6774623,1.3195128,0.955,0.854,0.837
Costa Rica,2014,0.83,0.93,0.95,0.52,1.0,0.84,0.72,1.0,0.7,0.7,0.87,1.0,0.78,0.8,0.73,0.84,0.97,0.92,0.36,0.79,75.941,0.6743605,2.414564,0.957,0.856,0.837
Costa Rica,2015,0.83,0.93,0.99,0.52,1.0,0.84,0.7,0.89,0.7,0.7,0.87,1.0,0.78,0.79,0.73,0.84,0.97,0.92,0.36,0.792,76.862,0.680087,2.5731785,0.958,0.856,0.837
Costa Rica,2016,0.83,0.93,0.99,0.52,1.0,0.84,0.72,0.89,0.7,0.7,0.87,1.0,0.78,0.79,0.73,0.84,0.97,0.93,0.36,0.796,77.735,0.68282485,3.1515133,0.958,0.855,0.837
Costa Rica,2017,0.89,0.93,0.99,0.52,1.0,0.86,0.72,1.0,0.7,0.7,0.87,1.0,0.78,0.78,0.74,0.84,0.97,0.93,0.37,0.8,78.56,0.67525524,3.143266,0.958,0.852,0.837
Costa Rica,2018,0.89,0.9,0.96,0.59,1.0,0.89,0.7,1.0,0.7,0.7,0.87,1.0,0.78,0.78,0.74,0.84,0.97,0.93,0.37,0.804,79.34,0.6789044,1.6613083,0.959,0.837,0.837
Costa Rica,2019,0.89,0.9,0.96,0.59,1.0,0.89,0.7,0.89,0.7,0.7,0.87,1.0,0.78,0.78,0.74,0.84,0.97,0.93,0.38,0.811,80.076,0.6878792,1.5352906,0.959,0.844,0.837
Costa Rica,2020,0.89,0.9,0.96,0.59,1.0,0.89,0.73,0.89,0.66,0.7,0.87,1.0,0.79,0.77,0.74,0.84,0.97,0.93,0.38,0.811,80.771,0.6874272430555557,-4.9941015,0.959,0.847,0.837
Costa Rica,2021,0.89,0.9,0.96,0.59,1.0,0.89,0.72,1.0,0.66,0.7,0.87,1.0,0.78,0.8,0.65,0.78,0.98,0.93,0.38,0.804,81.425,0.6895911705555555,7.28965,0.959,0.846,0.837
Costa Rica,2022,0.89,0.85,0.89,0.54,1.0,0.89,0.72,0.89,0.66,0.7,0.87,1.0,0.74,0.83,0.65,0.78,0.98,0.93,0.38,0.806,82.042,0.7225521,4.0092025,0.944,0.809,0.8370000000000001
Czechia,1990,0.71,0.84,0.87,0.94,0.67,0.72,0.65,0.94,0.56,0.66,0.95,0.5,0.85,0.74,0.8,0.95,0.95,0.82,0.42,0.748,75.22,0.3918997054166667,-10.991785113985133,0.796,0.717,0.0
Czechia,1991,0.73,0.84,0.87,0.94,0.67,0.72,0.65,0.94,0.56,0.66,0.95,0.5,0.85,0.74,0.8,0.95,0.96,0.82,0.42,0.746,75.158,0.39170187140625,-11.402506,0.934,0.804,0.0
